id	label_en	synonym_en	label_ja	synonym_ja
NANDO:1200212	[Shitei] wild-type transthyretin amyloidosis		[指定] 全身性野生型トランスサイレチンアミロイドーシス	老人性TTRアミロイドーシス|老人性全身性アミロイドーシス
NANDO:1200213	[Shitei] Hereditary systemic amyloidosis (excluding ATTRv)		[指定] 遺伝性全身性アミロイドーシス（ATTRv を除く）	反応性AA
NANDO:1200214	[Shitei] Hereditary Transthyretin Amyloidosis	FAP	[指定] 遺伝性トランスサイレチンアミロイドーシス	FAP|トランスサイレチン型家族性アミロイドポリニューロパチー|ATTRv アミロイドーシス
NANDO:1200215	[Shitei] Ullrich disease	Ullrich's disease|Ullrich congenital muscular dystrophy	[指定] ウルリッヒ病	ウルリッヒ型先天性筋ジストロフィー
NANDO:1200216	[Shitei] Distal myopathy		[指定] 遠位型ミオパチー	
NANDO:1200217	[Shitei] Miyoshi myopathy	Miyoshi distal myopathy|Distal dysferlinopathy	[指定] 三好型ミオパチー	
NANDO:1200218	[Shitei] Distal myopathy with rimmed vacuoles	DMRV|GNE myopathy	[指定] 縁取り空胞を伴う遠位型ミオパチー	GNEミオパチー
NANDO:1200219	[Shitei] Oculopharyngodistal myopathy		[指定] 眼咽頭遠位型ミオパチー	
NANDO:1200220	[Shitei] Bethlem Myopathy		[指定] ベスレムミオパチー	
NANDO:1200221	[Shitei] Autophagic vacuolar myopathy		[指定] 自己貪食空胞性ミオパチー	
NANDO:1200222	[Shitei] Danon disease		[指定] ダノン病	Danon病
NANDO:1200223	[Shitei] X-linked Myopathy with excessive autophagy	XMEA	[指定] 過剰自己貪食を伴うＸ連鎖性ミオパチー	XMEA
NANDO:1200224	[Shitei] Schwartz-Jampel syndrome	SJS	[指定] シュワルツ・ヤンペル症候群	Schwartz-Jampel症候群
NANDO:1200225	[Shitei] Neurofibromatosis		[指定] 神経線維腫症	
NANDO:1200226	[Shitei] Neurofibromatosis type 1	NF1	[指定] 神経線維腫症I型	レックリングハウゼン病
NANDO:1200227	[Shitei] Neurofibromatosis type 2	NF2	[指定] 神経線維腫症II型	
NANDO:1200228	[Shitei] Pemphigus		[指定] 天疱瘡	
NANDO:1200229	[Shitei] Pemphigus vulgaris		[指定] 尋常性天疱瘡	天疱瘡（尋常性）
NANDO:1200230	[Shitei] Pemphigus foliaceus		[指定] 落葉状天疱瘡	天疱瘡（落葉状）
NANDO:1200231	[Shitei] Paraneoplastic pemphigus		[指定] 腫瘍随伴性天疱瘡	天疱瘡（腫瘍随伴性）
NANDO:1200232	[Shitei] Pemphigus vegetans		[指定] 増殖性天疱瘡	天疱瘡（増殖性）
NANDO:1200233	[Shitei] Pemphigus erythematosus	Senear-Usher syndrome	[指定] 紅斑性天疱瘡	天疱瘡（紅斑性）
NANDO:1200234	[Shitei] Epidermolysis bullosa		[指定] 表皮水疱症	
NANDO:1200235	[Shitei] Epidermolysis bullosa simplex	EBS	[指定] 単純型表皮水疱症	表皮水疱症（単純型）
NANDO:1200236	[Shitei] Junctional epidermolysis bullosa	JEB	[指定] 接合部型表皮水疱症	表皮水疱症（接合部型）
NANDO:1200237	[Shitei] Dominant dystrophic epidermolysis bullosa		[指定] 優性栄養障害型表皮水疱症	表皮水疱症（優性栄養障害型）
NANDO:1200238	[Shitei] Recessive dystrophic epidermolysis bullosa	Recessive DEB|RDEB	[指定] 劣性栄養障害型表皮水疱症	表皮水疱症（劣性栄養障害型）
NANDO:1200239	[Shitei] Kindler syndrome		[指定] キンドラー症候群	表皮水疱症（キンドラー症候群）
NANDO:1200240	[Shitei] Pustular psoriasis	Generalized pustular psoriasis|GPP	[指定] 膿疱性乾癬（汎発型）	
NANDO:1200241	[Shitei] Acute generalized pustular psoriasis	Acute generalized pustular psoriasis, von Zumbusch type|AGEP	[指定] 急性汎発性膿疱性乾癬	von Zumbusch型
NANDO:1200242	[Shitei] Childhood generalized pustular psoriasis		[指定] 小児汎発性膿疱性乾癬	
NANDO:1200243	[Shitei] Impetigo herpetiformis		[指定] 疱疹状膿痂疹	
NANDO:1200244	[Shitei] Acrodermatitis continua of Hallopeau	Generalized acrodermatitis continua of Hallopeau	[指定] 稽留性肢端皮膚炎の汎発化	アロポー稽留性肢端皮膚炎の汎発化|稽留性肢端皮膚炎汎発型
NANDO:1200245	[Shitei] Stevens-Johnson syndrome	SJS	[指定] スティーヴンス・ジョンソン症候群	皮膚粘膜眼症候群|Stevens-Johnson症候群
NANDO:1200246	[Shitei] Toxic epidermal necrolysis	TEN	[指定] 中毒性表皮壊死症	
NANDO:1200247	[Shitei] Toxic epidermal necrolysis with spots	TEN with macules	[指定] 中毒性表皮壊死症（SJS進展型）	
NANDO:1200248	[Shitei] Toxic epidermal necrolysis without spots	TEN on large erythema	[指定] 中毒性表皮壊死症（びまん性紅班進展型）	
NANDO:1200249	[Shitei] Toxic epidermal necrolysis (particular form)		[指定] 中毒性表皮壊死症（特殊型）	
NANDO:1200250	[Shitei] Toxic epidermal necrolysis (abortive form)		[指定] 中毒性表皮壊死症（不全型）	
NANDO:1200251	[Shitei] Takayasu arteritis	Aortitis syndrome|Takayasu's arteritis	[指定] 高安動脈炎	
NANDO:1200252	[Shitei] Type I Takayasu arteritis		[指定] 高安動脈炎（I型）	
NANDO:1200253	[Shitei] Type II a Takayasu arteritis		[指定] 高安動脈炎（IIa型）	
NANDO:1200254	[Shitei] Type II b Takayasu arteritis		[指定] 高安動脈炎（IIb型）	
NANDO:1200255	[Shitei] Type III Takayasu arteritis		[指定] 高安動脈炎（III型）	
NANDO:1200256	[Shitei] Type IV Takayasu arteritis		[指定] 高安動脈炎（IV型）	
NANDO:1200257	[Shitei] Type V Takayasu arteritis		[指定] 高安動脈炎（V型）	
NANDO:1200258	[Shitei] Giant cell arteritis	GCA	[指定] 巨細胞性動脈炎	
NANDO:1200259	[Shitei] Cranial giant cell arteritis	cranial GCA	[指定] 巨細胞性動脈炎（側頭動脈・顎動脈・眼動脈などの頭蓋領域の動脈に限局）	側頭動脈炎
NANDO:1200260	[Shitei] Large-vessel giant cell arteritis	LV-GCA	[指定] 巨細胞性動脈炎（頭蓋領域の動脈に限局せず大動脈・総頸動脈・鎖骨下動脈などにも分布）	
NANDO:1200261	[Shitei] Polyarteritis nodosa	Periarteritis nodosa|PAN	[指定] 結節性多発動脈炎	結節性動脈周囲炎
NANDO:1200262	[Shitei] Microscopic polyangiitis	MPA	[指定] 顕微鏡的多発血管炎	
NANDO:1200263	[Shitei] Granulomatosis with polyangiitis	Wegeners granulomatosis|GPA	[指定] 多発血管炎性肉芽腫症	ウェゲナー肉芽腫症
NANDO:1200264	[Shitei] Eosinophilic granulomatosis with polyangiitis	EGPA|Allergic granulomatous angiitis|Churg Strauss syndrome	[指定] 好酸球性多発血管炎性肉芽腫症	アレルギー性肉芽腫性血管炎|チャーグ・ストラウス症候群
NANDO:1200265	[Shitei] Rheumatoid vasculitis	Rheumatoid arthritis with vasculitis|Malignant rheumatoid arthritis	[指定] 悪性関節リウマチ	リウマトイド血管炎|血管炎を伴う関節リウマチ
NANDO:1200266	[Shitei] Buerger's disease	Thromboangiitis obliterans|TAO	[指定] バージャー病	ビュルガー病|閉塞性血栓血管炎
NANDO:1200267	[Shitei] Primary antiphospholipid antibody syndrome	Primary antiphospholipid syndrome|Primary APS	[指定] 原発性抗リン脂質抗体症候群	原発性APS
NANDO:1200268	[Shitei] Arterial thrombosis in antiphospholipid syndrome		[指定] 動脈血栓症を有する抗リン脂質抗体症候群	
NANDO:1200269	[Shitei] Antiphospholipid antibody syndrome during pregnancy		[指定] 抗リン脂質抗体症候群合併妊娠	
NANDO:1200270	[Shitei] Catastrophic antiphospholipid syndrome		[指定] 劇症型原発性抗リン脂質抗体症候群	劇症型APS
NANDO:1200271	[Shitei] Antiphospholipid antibody-related disease		[指定] 抗リン脂質抗体関連疾患	
NANDO:1200272	[Shitei] Systemic lupus erythematosus		[指定] 全身性エリテマトーデス	
NANDO:1200273	[Shitei] Dermatomyositis/Polymyositis	DM/PM	[指定] 皮膚筋炎／多発性筋炎	
NANDO:1200274	[Shitei] Dermatomyositis		[指定] 皮膚筋炎	
NANDO:1200275	[Shitei] Amyopathic dermatomyositis	ADM	[指定] 無筋症性皮膚筋炎	
NANDO:1200276	[Shitei] Polymyositis		[指定] 多発性筋炎	
NANDO:1200277	[Shitei] Systemic sclerosis	Systemic scleroderma	[指定] 全身性強皮症	
NANDO:1200278	[Shitei] Mixed connective tissue disease	MCTD	[指定] 混合性結合組織病	
NANDO:1200279	[Shitei] Sjogren's syndrome	Sjogren syndrome|Sjögren's syndrome	[指定] シェーグレン症候群	Sjogren症候群
NANDO:1200280	[Shitei] Primary Sjogren's syndrome	Primary Sjogren syndrome	[指定] 一次性シェーグレン症候群	一次性Sjogren症候群|原発性シェーグレン症候群
NANDO:1200281	[Shitei] Secondary Sjogren's syndrome	Secondary Sjogren syndrome	[指定] 二次性シェーグレン症候群	
NANDO:1200282	[Shitei] Adult-onset Still disease	Adult Still disease|Adult-onset Still disease|AOSD|Adult Still's disease	[指定] 成人発症スチル病	成人Still病|成人スチル病
NANDO:1200283	[Shitei] Relapsing polychondritis	RP	[指定] 再発性多発軟骨炎	
NANDO:1200284	[Shitei] Behcet's disease	Behcet disease	[指定] ベーチェット病	
NANDO:1200285	[Shitei] Idiopathic dilated cardiomyopathy		[指定] 特発性拡張型心筋症	
NANDO:1200286	[Shitei] Hypertrophic cardiomyopathy	HCM	[指定] 肥大型心筋症	
NANDO:1200287	[Shitei] Hypertrophic non-obstructive cardiomyopathy	HNCM|Non-obstructive hypertrophic cardiomyopathy|NHCM	[指定] 非閉塞性肥大型心筋症	
NANDO:1200288	[Shitei] Hypertrophic obstructive cardiomyopathy	HOCM	[指定] 閉塞性肥大型心筋症	
NANDO:1200289	[Shitei] Mid-ventricular obstructive hypertrophic cardiomyopathy	MVOHCM	[指定] 心室中部閉塞性肥大型心筋症	
NANDO:1200290	[Shitei] Apical hypertrophic cardiomyopathy	APH	[指定] 心尖部肥大型心筋症	
NANDO:1200291	[Shitei] Dilated phase of hypertrophic cardiomyopathy	D-HCM	[指定] 拡張相肥大型心筋症	
NANDO:1200292	[Shitei] Restrictive cardiomyopathy	Restricted cardiomyopathy	[指定] 拘束型心筋症	
NANDO:1200293	[Shitei] Idiopathic restrictive cardiomyopathy		[指定] 特発性拘束型心筋症	
NANDO:1200294	[Shitei] Secondary restrictive cardiomyopathy		[指定] 二次性拘束型心筋症	
NANDO:1200295	[Shitei] Aplastic anemia	Aplastic anaemia	[指定] 再生不良性貧血	
NANDO:1200296	[Shitei] Idiopathic aplastic anemia	Idiopathic aplastic anaemia	[指定] 特発性再生不良性貧血	
NANDO:1200297	[Shitei] Secondary aplastic anemia	Secondary aplastic anaemia	[指定] 二次性再生不良性貧血	
NANDO:1200298	[Shitei] Atypical aplastic anemia	Atypical aplastic anaemia	[指定] 特殊型再生不良性貧血	
NANDO:1200299	[Shitei] Hepatitis-associated aplastic anemia	Hepatitis-associated aplastic anaemia	[指定] 肝炎後再生不良性貧血	
NANDO:1200300	[Shitei] Aplastic anemia-paroxysmal nocturnal hemoglobinuria syndrome	Aplastic anaemia-paroxysmal nocturnal haemoglobinuria syndrome|Aplastic anaemia-PNH syndrome	[指定] 再生不良性貧血-PNH症候群	
NANDO:1200301	[Shitei] Borderline between aplastic anemia and MDS	Borderline between aplastic anaemia and MDS	[指定] MDSとの境界型	
NANDO:1200302	[Shitei] Congenital aplastic anemia	Congenital aplastic anaemia	[指定] 先天性再生不良性貧血	
NANDO:1200303	[Shitei] obsolete Fanconi anemia	Fanconi anaemia	[指定] obsolete ファンコニ貧血	
NANDO:1200304	[Shitei] Dyskeratosis congenita		[指定] 先天性角化不全症	先天性角化異常症
NANDO:1200305	[Shitei] Autoimmune hemolytic anemia	Autoimmune haemolytic anaemia|AIHA	[指定] 自己免疫性溶血性貧血	
NANDO:1200306	[Shitei] Warm antibody hemolytic anemia	Warm antibody haemolytic anaemia|Warm antibody AIHA	[指定] 温式自己免疫性溶血性貧血	
NANDO:1200307	[Shitei] Cold agglutinin disease	CAD	[指定] 寒冷凝集素症	
NANDO:1200308	[Shitei] Paroxysmal cold hemoglobinuria	Paroxysmal cold haemoglobinuria|PCH	[指定] 発作性寒冷ヘモグロビン尿症	
NANDO:1200309	[Shitei] Mixed-type autoimmune hemolytic anemia	Mixed-type autoimmune haemolytic anaemia|mixed AIHA|mixed-type AIHA	[指定] 混合型自己免疫性溶血性貧血	
NANDO:1200310	[Shitei] Evans syndrome		[指定] エヴァンズ症候群	エバンス症候群
NANDO:1200311	[Shitei] Paroxysmal nocturnal hemoglobinuria	Paroxysmal nocturnal haemoglobinuria|PNH	[指定] 発作性夜間ヘモグロビン尿症	
NANDO:1200312	[Shitei] Classical paroxysmal nocturnal hemoglobinuria	Classical Paroxysmal Nocturnal Haemoglobinuria	[指定] 古典的発作性夜間ヘモグロビン尿症	古典的PNH
NANDO:1200313	[Shitei] Paroxysmal nocturnal hemoglobinuria in the setting of another specified bone marrow disorder	Paroxysmal nocturnal haemoglobinuria in the setting of another specified bone marrow disorder|PNH in the setting of another specified bone marrow disorder	[指定] 骨髄不全型発作性夜間ヘモグロビン尿症	骨髄不全型PNH
NANDO:1200314	[Shitei] Mixed type paroxysmal nocturnal hemoglobinuria	Mixed type paroxysmal nocturnal haemoglobinuria	[指定] 混合型発作性夜間ヘモグロビン尿症	混合型PNH
NANDO:1200315	[Shitei] Idiopathic thrombocytopenic purpura	Primary immune thrombocytopenia	[指定] 特発性血小板減少性紫斑病	
NANDO:1200316	[Shitei] Thrombotic thrombocytopenic purpura	TTP	[指定] 血栓性血小板減少性紫斑病	
NANDO:1200317	[Shitei] Congenital thrombotic thrombocytopenic purpura	Upshaw-Schulman syndrome	[指定] 先天性血栓性血小板減少性紫斑病	アップショー・シュールマン症候群|Upshaw-Schulman症候群
NANDO:1200318	[Shitei] Acquired idiopathic thrombotic thrombocytopenic purpura		[指定] 後天性原発性血栓性血小板減少性紫斑病	
NANDO:1200319	[Shitei] Secondary thrombotic thrombocytopenic purpura	Secondary TTP	[指定] 後天性二次性血栓性血小板減少性紫斑病	
NANDO:1200320	[Shitei] Primary immunodeficiency syndrome	Primary immunodeficiency disease|PID	[指定] 原発性免疫不全症候群	
NANDO:1200321	[Shitei] X-linked severe combined immunodeficiency	X-SCID	[指定] X連鎖重症複合免疫不全症	
NANDO:1200322	[Shitei] Reticular dysgenesis		[指定] 細網異形成症	
NANDO:1200323	[Shitei] Adenosine deaminase deficiency	ADA deficiency	[指定] アデノシンデアミナーゼ欠損症	ADA欠損症
NANDO:1200324	[Shitei] Omenn syndrome		[指定] オーメン症候群	Omenn症候群
NANDO:1200325	[Shitei] Purine nucleoside phosphorylase deficiency		[指定] プリンヌクレオシドホスホリラーゼ欠損症	
NANDO:1200326	[Shitei] CD8 deficiency		[指定] CD8欠損症	
NANDO:1200327	[Shitei] Zap-70 deficiency		[指定] ZAP-70欠損症	
NANDO:1200328	[Shitei] MHC class I deficiency	Major histocompatibility complex class I deficiency	[指定] MHCクラスI欠損症	
NANDO:1200329	[Shitei] MHC class II deficiency	Major histocompatibility complex class II deficiency	[指定] MHCクラスII欠損症	
NANDO:1200330	[Shitei] Wiskott-Aldrich syndrome		[指定] ウィスコット・オルドリッチ症候群	Wiskott-Aldrich症候群
NANDO:1200331	[Shitei] Ataxia telangiectasia		[指定] 毛細血管拡張性運動失調症	
NANDO:1200332	[Shitei] Nijmegen breakage syndrome		[指定] ナイミーヘン染色体不安定症候群	Nijmegen breakage症候群
NANDO:1200333	[Shitei] Bloom syndrome		[指定] ブルーム症候群	Bloom症候群
NANDO:1200334	[Shitei] ICF syndrome		[指定] ICF症候群	
NANDO:1200335	[Shitei] PMS2 deficiency		[指定] PMS2異常症	
NANDO:1200336	[Shitei] RIDDLE syndrome	Radiosensitivity, immunodeficiency dysmorphic features and learning difficulties syndrome	[指定] RIDDLE症候群	
NANDO:1200337	[Shitei] Schimke syndrome		[指定] シムケ症候群	Schimke症候群
NANDO:1200338	[Shitei] Netherton syndrome		[指定] ネザートン症候群	Netherton症候群
NANDO:1200339	[Shitei] Thymus hypoplasia	22q11.2 deletion syndrome|DiGeorge syndrome	[指定] 胸腺低形成	22q11.2欠失症候群|DiGeorge症候群|デイジョージ症候群
NANDO:1200340	[Shitei] Hyper-IgE syndrome		[指定] 高IgE症候群	
NANDO:1200341	[Shitei] Hepatic veno-occlusive disease with immunodeficiency	VODI	[指定] 肝中心静脈閉鎖症を伴う免疫不全症	
NANDO:1200342	[Shitei] obsolete Dyskeratosis congenita		[指定] obsoloete 先天性角化不全症	先天性角化異常症
NANDO:1200343	[Shitei] X-linked agammaglobulinemia	X-linked agammaglobulinaemia|XLA	[指定] X連鎖無ガンマグロブリン血症	X連鎖無γグロブリン血症
NANDO:1200344	[Shitei] Common variable immunodeficiency	CVID	[指定] 分類不能型免疫不全症	
NANDO:1200345	[Shitei] Hyper-IgM syndrome		[指定] 高IgM症候群	
NANDO:1200346	[Shitei] IgG subclass deficiency		[指定] IgGサブクラス欠損症	
NANDO:1200347	[Shitei] Selective IgA deficiency		[指定] 選択的IgA欠損症	
NANDO:1200348	[Shitei] Specific antibody deficiency with normal Ig concentrations and normal numbers of B cells		[指定] 特異抗体産生不全症	
NANDO:1200349	[Shitei] Transient hypogammaglobulinemia of infancy with normal numbers of B cells	Transient hypogammaglobulinaemia of infancy with normal numbers of B cells	[指定] 乳児一過性低ガンマグロブリン血症	
